"country","region","GII_2012","maternal_mortality_ratio","adolescent_fertility_rate_gii","seats_parlim_female_gii","labor_participation_female_gii","labor_participation_male_gii","ifpri_hunger_index","ifpri_under5_mortality","ifpri_undernourishment","ifpri_under5_underweight","labor_participation_female","labor_participation_total_ilo","labor_participation_total_nat","labor_participation_ratio_ilo","secondary_school_female","secondary_school_male","secondary_school_female_ratio","contraceptive_prevalence","hiv_rate_female","married_by_18_rate","adolescent_fertility_rate","labor_participation_female_ilo","labor_force_female_percent","account_at_financial_inst_female","female_legislators_officials_mgrs","mortality_under5_female","contrib_family_workers_female","credit_card_female","educational_attainment_femae","mortality_rate_female_child","belief_beating_justified","mean_stunting","mean_malnutrition","secondary_education"
"Bhutan","Asia",-0.0442894174883848,-0.254628731300263,-0.379869049276561,-0.44040747945,0.720335029968,-0.040779583552757,NA,-0.0288529674823353,NA,-0.0276291517424848,0.144260913105333,0.121367096876582,-0.410298869833128,0.615241723577954,0.673702427542282,0.563917221616907,0.155721333681851,0.247206018674098,-0.656717702867258,-0.0607470989970307,-0.337906211772245,0.564384546859235,0.0943295103882064,NA,-0.236286643801196,-0.200037397754372,1.0993345011325,NA,-0.571481823863764,NA,NA,0.37085394339059,-0.280782707685215,-0.413126346438686
"Bosnia and Herzegovina","Europe",NA,-0.932299614481668,-1.16040192343758,0.0715839928923034,-0.927437409070709,-2.48209913403548,-0.905581458763458,-0.995839563390318,-0.902697397120605,-1.0729166584682,-0.842970401203423,-1.15998643569911,-1.00169916851416,-0.451388470435746,0.0776894311169286,0.182685990973209,NA,-0.143649516275935,-2.00770385414656,-1.24392823623544,-1.18188723126943,-0.867475300584166,-0.14913689288982,1.00657779114615,NA,-1.11441807661478,-0.556269219460426,0.263877910045692,-0.157942005601848,NA,-1.17523158809507,-1.16911212551296,-1.06719305164033,NA
"Botswana","Africa",0.126292531091334,-0.333427671205078,-0.407125752818692,-1.00928689316367,1.03804278782187,0.65479190848422,0.183873753792751,-0.617453504121977,0.718391579708799,-0.176955938417587,-0.225847616183787,0.871413904545726,-0.605663030801822,0.925138448516304,0.869227145489514,0.918419215207771,0.714316367400384,-0.158902415200815,0.855680608365766,NA,-0.388045951457749,0.992128883393085,0.762232193907251,0.0312522523611689,0.629275612092649,-0.00865539520219454,-0.872443530550073,0.44743386357146,NA,NA,NA,0.107946350381645,-0.342924124510007,1.17269094471974
"Brazil","Americas",-0.182379566338633,-0.743182158710113,0.390752296323687,-0.848104392611463,0.38647264035885,0.559321311537969,-0.905581458763458,-0.827667981493278,-0.637898002499069,-0.942255720127486,0.811928192338427,1.15967607364978,1.15522915332479,0.173853347642264,NA,NA,NA,0.66475412674267,-0.34482233129002,0.483627320953034,0.13062419533718,0.811211169459656,0.320554344395178,1.1726407994339,0.771988396773706,-0.860708601967062,-0.679496119348267,2.45666769886108,0.21077295837429,NA,NA,-1.42485452206673,-1.02647970958271,0.172435728383735
"Bulgaria","Europe",-2.03441215091844,-0.920479773495946,-0.595444795473415,0.213803846320721,-0.205863857334804,-2.25024197002316,-0.905581458763458,-0.911753772441798,-0.637898002499069,-1.0729166584682,-0.753874937070031,-1.17016033574201,-1.19949990187183,0.587395865122656,0.813142806565737,0.835566201937801,0.264192977834298,-1.58314185231142,-0.958524814447389,NA,-0.677084476471659,-0.703366564973368,0.672019525639151,1.39597997696924,0.665586577833201,-0.969231729851056,-1.0002285322988,0.145642915522847,1.66176631167211,NA,NA,-1.31903008211344,-1.14004850584871,1.82928841878291
"Burkina Faso","Africa",1.13353832270491,0.218164908128624,1.41659550236389,-0.307668949583477,1.35036566842398,1.85499369866567,1.19988254752495,1.90512022433363,0.58922114330805,1.2229826866615,1.0695321444275,2.18498495395946,1.38273635775838,0.812001174561019,-2.08098379845056,-1.91058096502012,-0.964164107558804,-0.991138712789544,1.03390653498133,1.30759540557133,1.21642016506778,1.89715983855307,0.834836652387716,-0.852671103232794,0.497548905722511,1.52240062521523,2.75692816787571,-0.630463307799994,-1.8200088775959,2.24137119047219,1.06845275415531,0.679232975441962,1.39917835406086,-1.64952626835881
"Burundi","Africa",0.0531859817000255,2.18813840574899,-0.974560762923054,1.55067046854785,1.68422805803313,0.722985192017256,3.23190013498934,1.75797009017372,3.65701900782585,1.49363748751012,NA,1.42363385613607,NA,1.54926331980837,-2.71960233555092,-2.40895966844272,-0.978465705492159,-0.972549242224847,1.06543234747229,-0.432921447330238,-0.813273836693992,1.72995479257372,1.18440098709476,-1.0987920385405,NA,0.958520318845017,NA,-0.70730103863302,NA,0.81885183634196,0.319435850703379,2.0954616132543,1.63274436902301,-1.4517790758778
"Cambodia","Asia",0.0288171319029228,0.0211675583665874,-0.677214906099808,-0.0421918898504305,1.44190858170391,1.3503634005212,0.53886477810882,-0.260088892590766,0.0208712231447528,1.48430456334293,2.01865798193455,1.9142446577348,1.92118602618778,1.05925158570668,-0.135732104719618,0.053649607923541,-1.11048050518343,0.0660778439411557,0.754377664228145,-0.26257298938668,-0.545425286288637,1.98164711566173,1.07960271774902,-1.21040757417654,-0.851217435303949,0.0162755936360202,0.669366902048094,-0.77425516604972,-1.48296212671258,-0.332920521374596,0.0215122733753096,0.976037459373443,1.41739221761295,-1.11004120926012
"Cameroon","Africa",1.28787437141989,1.75474423627251,1.35960421313943,-0.44040747945,0.634176993939833,0.0819683268067103,0.257320172616765,1.50571271732816,-0.0695480823357718,0.187028104102975,0.462322922844442,-0.00919871263240675,0.188977494211077,0.652317754316609,-2.05939630926756,-2.26005980750982,-0.593462178896099,-0.544991419236823,0.955722520003748,0.763220985621264,1.34855650494546,0.238821135504954,0.586292651490351,-0.849259156722619,NA,1.14183641324366,0.561764511747947,-0.698336739414467,NA,1.03252243891708,-0.0517062329171822,0.412742784205432,0.0627807577483997,-0.653110803333121
"Central African Republic","Africa",1.49907106966145,2.54273363532065,0.950753660007468,-0.573146009316523,1.08112180583595,1.13214489321548,1.33453431536897,2.28350628360197,0.854020537929586,0.970993734147262,NA,1.12802376800444,NA,0.751113599441014,-1.84114629096098,-1.82880033011571,-1.87071463196161,-1.02641104155333,0.99145177416017,2.07508927315399,0.829691512304006,0.99655233337766,0.740265367594259,-1.2255499570135,NA,1.98729024061017,NA,-0.715656516682259,NA,1.34278386183437,NA,1.07524787182965,0.857048062451476,-1.02748655608844
"Chad","Africa",NA,3.3701225043212,1.92951710538399,-0.544702038630839,0.644946748443354,0.463850714591717,1.77521282831306,2.38861352228762,1.07361027981086,1.60563257751645,NA,0.645891200031244,NA,0.616299218252382,-1.52483293527557,-0.988683349495612,-2.69367473782402,-1.53356993080557,0.980943169996517,2.38338294975836,2.4237299832022,0.943913639669246,0.560172649469816,-1.05640375406742,NA,2.2116691401541,NA,-0.191521431964589,-1.79277663464375,1.89013184377337,NA,0.890055101911398,1.43560608116505,NA
"Chile","Americas",-0.889076210454611,-0.865320515562576,-0.104824131715058,-0.44040747945,-0.286637016111211,-0.354468687804727,-0.905581458763458,-0.974818115653188,-0.844570700740268,-1.17557882430733,-0.772113457459466,-1.03959455890273,-0.937846596639983,-0.559586215889676,0.82518350551088,0.565476994911208,0.554874179399435,0.592302856849493,-1.35196695433458,NA,-0.284735394301174,-0.816606022306012,-0.349908276200691,0.666696434761985,0.655062116764624,-1.08215444400062,-0.942950163745479,1.86769361098241,0.915755636704361,NA,NA,-1.75886291066929,-1.23004641987082,1.11317479940992
"China","Asia",-2.08314985051264,-0.818041151619687,-1.26695085546591,0.261210464130193,0.82264769775145,0.450212057885109,-0.844376109743447,-0.848689429230408,-0.340805998777345,-0.904924023458711,NA,0.87876175885562,NA,0.72469304115868,NA,NA,0.464038832889386,2.74534487071449,-0.542384089566707,NA,-1.37838595680512,1.04697928521823,0.460278447136286,1.62555969685923,-0.764668077130761,-0.817446003688984,NA,0.076028275344824,0.362420360454753,NA,NA,-0.934865318324693,-0.8229129992946,0.67544315003447
"Colombia","Americas",-0.0849041671502227,-0.601344066881447,0.194999607248382,-0.468851450135683,0.181847304791951,0.39565743105868,-0.795411830527437,-0.785625086019018,-0.269762258756933,-0.904924023458711,-0.212629421725726,0.133236727602352,-0.276860003540413,-0.0478942325545277,0.822888986525305,0.847445166549252,0.950960056900922,1.33969490416858,-0.464620418755671,-0.244056852653685,0.181191169742917,0.065423215673104,0.164495029459374,-0.120165530923798,NA,-0.874640625141358,-0.716879193022907,0.0985414545046854,0.296954819870841,-0.969541837266213,-1.2257271096761,-0.856048157317818,-0.892911376867353,-0.0733083554761668
